Combustion Inc. Probe Data,,,,,,,,,,,,,,,,,,,,,,
App: iOS Prod app 3.0.0,,,,,,,,,,,,,,,,,,,,,,
CSV version: 4,,,,,,,,,,,,,,,,,,,,,,
Probe S/N: 1000BA3C,,,,,,,,,,,,,,,,,,,,,,
Probe FW version: v2.2.3,,,,,,,,,,,,,,,,,,,,,,
Probe HW revision: v1.1-A1,,,,,,,,,,,,,,,,,,,,,,
Framework: iOS,,,,,,,,,,,,,,,,,,,,,,
Sample Period: 5000,,,,,,,,,,,,,,,,,,,,,,
Created: 2025-10-17 10:35:14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Timestamp,SessionID,SequenceNumber,T1,T2,T3,T4,T5,T6,T7,T8,VirtualCoreTemperature,VirtualSurfaceTemperature,VirtualAmbientTemperature,EstimatedCoreTemperature,PredictionSetPoint,VirtualCoreSensor,VirtualSurfaceSensor,VirtualAmbientSensor,PredictionState,PredictionMode,PredictionType,PredictionValueSeconds
0,1362345282,0,26.1,26.05,25.95,25.85,25.7,25.6,25.1,24.8,26.1,25.6,24.8,26.1,0,T1,T6,T8,Probe Not Inserted,None,None,131071
5,1362345282,1,25.35,25.3,25.25,25.1,25.5,25.45,25.35,25.35,25.35,25.1,25.5,25.7,0,T1,T4,T5,Probe Not Inserted,None,None,131071
10,1362345282,2,24.9,24.75,24.7,24.55,25,25.15,25.45,25.75,24.9,24.55,25.75,25.3,0,T1,T4,T8,Probe Not Inserted,None,None,131071
15,1362345282,3,31.45,30.6,29.9,30.1,26.25,25.75,25.75,26.1,31.45,30.1,26.1,28.3,0,T1,T4,T8,Probe Inserted,None,None,131071
20,1362345282,4,33.35,33,32.6,32.55,29.1,27.95,26.8,26.4,33.35,32.55,26.4,30.8,0,T1,T4,T8,Probe Inserted,None,None,131071
25,1362345282,5,34.15,33.8,33.5,33.5,31.2,29.85,28,26.75,34.15,33.5,26.75,32.5,0,T1,T4,T8,Probe Inserted,None,None,131071
30,1362345282,6,34.7,34.25,34.05,34.05,32.5,31.2,28.95,26.95,34.7,34.05,26.95,33.6,0,T1,T4,T8,Probe Inserted,None,None,131071
35,1362345282,7,35.3,34.7,34.5,34.45,33.55,32.25,29.9,27.4,35.3,34.45,27.4,34.4,0,T1,T4,T8,Probe Inserted,None,None,131071
40,1362345282,8,35.7,35,34.85,34.75,34.15,33,30.75,27.9,35.7,34.75,27.9,35.1,0,T1,T4,T8,Probe Inserted,None,None,131071
45,1362345282,9,36,35.25,35.1,35,34.6,33.6,31.5,28.4,36,35,28.4,35.5,0,T1,T4,T8,Probe Inserted,None,None,131071
50,1362345282,10,36.25,35.45,35.3,35.2,34.9,34.05,32.05,28.8,36.25,35.2,28.8,35.9,0,T1,T4,T8,Probe Inserted,None,None,131071
55,1362345282,11,36.45,35.6,35.5,35.35,35.15,34.45,32.4,29.3,36.45,35.35,29.3,36.2,0,T1,T4,T8,Probe Inserted,None,None,131071
60,1362345282,12,36.65,35.75,35.6,35.45,35.3,34.6,32.75,29.55,36.65,35.45,29.55,36.4,0,T1,T4,T8,Probe Inserted,None,None,131071
65,1362345282,13,36.75,35.9,35.75,35.6,35.4,34.85,33.05,30.05,36.75,35.6,30.05,36.5,0,T1,T4,T8,Probe Inserted,None,None,131071
70,1362345282,14,36.85,36.05,35.8,35.65,35.55,34.95,33.25,30.35,36.85,35.65,30.35,36.7,0,T1,T4,T8,Probe Inserted,None,None,131071
75,1362345282,15,36.95,36.1,35.9,35.75,35.65,35.1,33.45,30.7,36.95,35.75,30.7,36.8,0,T1,T4,T8,Probe Inserted,None,None,131071
80,1362345282,16,37,36.2,36,35.8,35.75,35.15,33.6,31,37,35.8,31,36.9,0,T1,T4,T8,Probe Inserted,None,None,131071
85,1362345282,17,37.05,36.3,36.1,35.9,35.75,35.25,33.7,31.15,37.05,35.9,31.15,37,0,T1,T4,T8,Probe Inserted,None,None,131071
90,1362345282,18,37.15,36.35,36.15,35.95,35.85,35.35,33.85,31.45,37.15,35.95,31.45,37,0,T1,T4,T8,Probe Inserted,None,None,131071
95,1362345282,19,37.2,36.45,36.2,36,35.85,35.4,33.95,31.55,37.2,36,31.55,37.1,0,T1,T4,T8,Probe Inserted,None,None,131071
100,1362345282,20,37.25,36.5,36.25,36.05,35.9,35.5,34.1,31.85,37.25,36.05,31.85,37.2,0,T1,T4,T8,Probe Inserted,None,None,131071
105,1362345282,21,37.3,36.6,36.3,36.1,36,35.5,34.2,32.05,37.3,36.1,32.05,37.2,0,T1,T4,T8,Probe Inserted,None,None,131071
110,1362345282,22,37.35,36.65,36.35,36.1,36.05,35.55,34.25,32.2,37.35,36.1,32.2,37.3,0,T1,T4,T8,Probe Inserted,None,None,131071
115,1362345282,23,37.4,36.7,36.4,36.2,36.1,35.6,34.4,32.45,37.4,36.2,32.45,37.3,0,T1,T4,T8,Probe Inserted,None,None,131071
120,1362345282,24,37.45,36.75,36.45,36.2,36.05,35.65,34.45,32.65,37.45,36.2,32.65,37.4,0,T1,T4,T8,Probe Inserted,None,None,131071
125,1362345282,25,37.5,36.8,36.45,36.25,36.2,35.6,34.55,32.85,37.5,36.25,32.85,37.4,0,T1,T4,T8,Probe Inserted,None,None,131071
130,1362345282,26,37.55,36.8,36.5,36.3,36.1,35.65,34.55,32.95,37.55,36.3,32.95,37.5,0,T1,T4,T8,Probe Inserted,None,None,131071
135,1362345282,27,37.65,36.85,36.6,36.35,36.25,35.75,34.7,33.25,37.65,36.35,33.25,37.5,0,T1,T4,T8,Probe Inserted,None,None,131071
140,1362345282,28,37.7,36.9,36.6,36.35,36.25,35.75,34.7,33.45,37.7,36.35,33.45,37.6,0,T1,T4,T8,Probe Inserted,None,None,131071
145,1362345282,29,37.8,36.95,36.6,36.4,36.25,35.85,34.85,33.7,37.8,36.4,33.7,37.7,0,T1,T4,T8,Probe Inserted,None,None,131071
150,1362345282,30,37.85,37,36.65,36.4,36.3,35.9,34.95,33.85,37.85,36.4,33.85,37.8,0,T1,T4,T8,Probe Inserted,None,None,131071
155,1362345282,31,37.95,37,36.7,36.45,36.3,35.85,34.95,34,37.95,36.45,34,37.8,0,T1,T4,T8,Probe Inserted,None,None,131071
160,1362345282,32,38.05,37.05,36.75,36.5,36.3,35.9,35.05,34.2,38.05,36.5,34.2,37.9,0,T1,T4,T8,Probe Inserted,None,None,131071
165,1362345282,33,38.2,37.1,36.75,36.5,36.35,35.95,35.15,34.5,38.2,36.5,34.5,38.1,0,T1,T4,T8,Probe Inserted,None,None,131071
170,1362345282,34,38.35,37.15,36.8,36.5,36.45,36,35.25,34.7,38.35,36.5,34.7,38.2,0,T1,T4,T8,Probe Inserted,None,None,131071
175,1362345282,35,38.55,37.2,36.85,36.55,36.4,36.05,35.3,34.95,38.55,36.55,34.95,38.4,0,T1,T4,T8,Probe Inserted,None,None,131071
180,1362345282,36,38.75,37.25,36.85,36.6,36.45,36.05,35.4,35.15,38.75,36.6,35.15,38.5,0,T1,T4,T8,Probe Inserted,None,None,131071
185,1362345282,37,39,37.25,36.9,36.65,36.45,36.1,35.45,35.35,39,36.65,35.35,38.7,0,T1,T4,T8,Probe Inserted,None,None,131071
190,1362345282,38,39.25,37.35,36.95,36.65,36.5,36.15,35.6,35.6,39.25,36.65,35.6,39,0,T1,T4,T8,Probe Inserted,None,None,131071
195,1362345282,39,39.55,37.35,37,36.7,36.55,36.2,35.65,35.85,39.55,36.7,35.85,39.3,0,T1,T4,T8,Probe Inserted,None,None,131071
200,1362345282,40,39.85,37.4,37,36.75,36.55,36.2,35.75,36.05,39.85,36.75,36.05,39.5,0,T1,T4,T8,Probe Inserted,None,None,131071
205,1362345282,41,40.2,37.5,37.05,36.75,36.55,36.2,35.85,36.3,40.2,36.75,36.3,39.9,0,T1,T4,T8,Probe Inserted,None,None,131071
210,1362345282,42,40.6,37.55,37.1,36.8,36.55,36.25,35.95,36.45,40.6,36.8,36.45,40.2,0,T1,T4,T8,Probe Inserted,None,None,131071
215,1362345282,43,41,37.6,37.1,36.8,36.65,36.35,36.05,36.7,41,36.8,36.7,40.6,0,T1,T4,T8,Probe Inserted,None,None,131071
220,1362345282,44,41.45,37.65,37.2,36.85,36.7,36.4,36.15,36.95,41.45,36.85,36.95,41,0,T1,T4,T8,Probe Inserted,None,None,131071
225,1362345282,45,41.9,37.7,37.2,36.85,36.7,36.45,36.25,37.2,41.9,36.85,37.2,41.4,0,T1,T4,T8,Probe Inserted,None,None,131071
230,1362345282,46,42.35,37.8,37.25,36.95,36.75,36.45,36.3,37.4,42.35,36.95,37.4,41.9,0,T1,T4,T8,Probe Inserted,None,None,131071
235,1362345282,47,42.9,37.9,37.3,36.9,36.75,36.5,36.4,37.6,42.9,36.9,37.6,42.4,0,T1,T4,T8,Probe Inserted,None,None,131071
240,1362345282,48,43.4,38,37.35,36.95,36.75,36.5,36.55,37.75,43.4,36.95,37.75,42.9,0,T1,T4,T8,Probe Inserted,None,None,131071
245,1362345282,49,44,38.05,37.4,37,36.8,36.55,36.55,38,44,37,38,43.4,0,T1,T4,T8,Probe Inserted,None,None,131071
250,1362345282,50,44.55,38.2,37.45,37.05,36.85,36.6,36.65,38.15,44.55,37.05,38.15,44,0,T1,T4,T8,Probe Inserted,None,None,131071
255,1362345282,51,45.1,38.3,37.55,37.1,36.95,36.7,36.75,38.45,45.1,37.1,38.45,44.5,0,T1,T4,T8,Probe Inserted,None,None,131071
260,1362345282,52,45.7,38.4,37.55,37.1,36.95,36.75,36.85,38.6,45.7,37.1,38.6,45.1,0,T1,T4,T8,Probe Inserted,None,None,131071
265,1362345282,53,46.3,38.55,37.6,37.15,36.9,36.7,36.95,38.75,46.3,37.15,38.75,45.7,0,T1,T4,T8,Probe Inserted,None,None,131071
270,1362345282,54,46.95,38.7,37.7,37.2,36.95,36.8,37.05,38.9,46.95,37.2,38.9,46.3,0,T1,T4,T8,Probe Inserted,None,None,131071
275,1362345282,55,47.6,38.8,37.75,37.25,37.1,36.85,37.1,39.1,47.6,37.25,39.1,46.9,0,T1,T4,T8,Probe Inserted,None,None,131071
280,1362345282,56,48.2,38.95,37.8,37.3,37.05,36.8,37.2,39.25,48.2,37.3,39.25,47.6,0,T1,T4,T8,Probe Inserted,None,None,131071
285,1362345282,57,48.85,39.15,37.9,37.3,37.05,36.85,37.25,39.3,48.85,37.3,39.3,48.2,0,T1,T4,T8,Probe Inserted,None,None,131071
290,1362345282,58,49.45,39.35,37.95,37.35,37.15,36.95,37.35,39.5,49.45,37.35,39.5,48.8,0,T1,T4,T8,Probe Inserted,None,None,131071
295,1362345282,59,50.15,39.5,38.05,37.45,37.15,37,37.35,39.65,50.15,37.45,39.65,49.5,0,T1,T4,T8,Probe Inserted,None,None,131071
300,1362345282,60,50.85,39.7,38.15,37.45,37.15,37,37.45,39.75,50.85,37.45,39.75,50.2,0,T1,T4,T8,Probe Inserted,None,None,131071
305,1362345282,61,51.7,39.95,38.25,37.5,37.2,37.05,37.5,39.85,51.7,37.5,39.85,50.9,0,T1,T4,T8,Probe Inserted,None,None,131071
310,1362345282,62,52.5,40.15,38.35,37.55,37.3,37.1,37.55,40,52.5,37.55,40,51.7,0,T1,T4,T8,Probe Inserted,None,None,131071
315,1362345282,63,53.2,40.4,38.45,37.6,37.3,37.05,37.6,40.1,53.2,37.6,40.1,52.4,0,T1,T4,T8,Probe Inserted,None,None,131071
320,1362345282,64,53.75,40.65,38.55,37.65,37.3,37.15,37.7,40.2,53.75,37.65,40.2,53.1,0,T1,T4,T8,Probe Inserted,None,None,131071
325,1362345282,65,54.3,40.9,38.65,37.7,37.3,37.2,37.8,40.35,54.3,37.7,40.35,53.7,0,T1,T4,T8,Probe Inserted,None,None,131071
330,1362345282,66,54.7,41.15,38.75,37.75,37.4,37.2,37.85,40.5,54.7,37.75,40.5,54.2,0,T1,T4,T8,Probe Inserted,None,None,131071
335,1362345282,67,55.1,41.4,38.85,37.8,37.5,37.25,37.9,40.65,55.1,37.8,40.65,54.6,0,T1,T4,T8,Probe Inserted,None,None,131071
340,1362345282,68,55.45,41.6,38.95,37.9,37.45,37.3,37.95,40.7,55.45,37.9,40.7,55,0,T1,T4,T8,Probe Inserted,None,None,131071
345,1362345282,69,55.8,41.8,39.05,37.95,37.5,37.3,38.05,40.85,55.8,37.95,40.85,55.4,0,T1,T4,T8,Probe Inserted,None,None,131071
350,1362345282,70,56.1,42.05,39.15,37.95,37.5,37.3,38.05,40.95,56.1,37.95,40.95,55.8,0,T1,T4,T8,Probe Inserted,None,None,131071
355,1362345282,71,56.45,42.3,39.25,38,37.55,37.4,38.15,41.1,56.45,38,41.1,56.1,0,T1,T4,T8,Probe Inserted,None,None,131071
360,1362345282,72,56.75,42.5,39.35,38.05,37.65,37.4,38.2,41.2,56.75,38.05,41.2,56.4,0,T1,T4,T8,Probe Inserted,None,None,131071
365,1362345282,73,57,42.75,39.5,38.1,37.6,37.45,38.25,41.3,57,38.1,41.3,56.7,0,T1,T4,T8,Probe Inserted,None,None,131071
370,1362345282,74,57.35,42.95,39.6,38.2,37.7,37.5,38.3,41.4,57.35,38.2,41.4,57,0,T1,T4,T8,Probe Inserted,None,None,131071
375,1362345282,75,57.65,43.2,39.7,38.25,37.7,37.55,38.35,41.5,57.65,38.25,41.5,57.3,0,T1,T4,T8,Probe Inserted,None,None,131071
380,1362345282,76,57.95,43.45,39.8,38.3,37.7,37.55,38.4,41.55,57.95,38.3,41.55,57.6,0,T1,T4,T8,Probe Inserted,None,None,131071
385,1362345282,77,58.3,43.65,39.95,38.35,37.8,37.65,38.55,41.7,58.3,38.35,41.7,58,0,T1,T4,T8,Probe Inserted,None,None,131071
390,1362345282,78,58.6,43.9,40.05,38.45,37.85,37.6,38.55,41.8,58.6,38.45,41.8,58.3,0,T1,T4,T8,Probe Inserted,None,None,131071
395,1362345282,79,58.9,44.1,40.15,38.5,37.8,37.65,38.5,41.85,58.9,38.5,41.85,58.6,0,T1,T4,T8,Probe Inserted,None,None,131071
400,1362345282,80,59.25,44.35,40.25,38.55,37.85,37.65,38.65,42.1,59.25,38.55,42.1,58.9,0,T1,T4,T8,Probe Inserted,None,None,131071
405,1362345282,81,59.55,44.55,40.4,38.6,37.95,37.7,38.75,42.2,59.55,38.6,42.2,59.2,0,T1,T4,T8,Probe Inserted,None,None,131071
410,1362345282,82,59.85,44.75,40.5,38.7,38,37.75,38.8,42.35,59.85,38.7,42.35,59.5,0,T1,T4,T8,Probe Inserted,None,None,131071
415,1362345282,83,60.15,45,40.65,38.75,37.95,37.8,38.85,42.5,60.15,38.75,42.5,59.8,0,T1,T4,T8,Probe Inserted,None,None,131071
420,1362345282,84,60.45,45.15,40.75,38.8,38,37.8,38.85,42.6,60.45,38.8,42.6,60.1,0,T1,T4,T8,Probe Inserted,None,None,131071
