Combustion Inc. Probe Data,,,,,,,,,,,,,,,,,,,,,,
App: iOS Prod app 2.1.1,,,,,,,,,,,,,,,,,,,,,,
CSV version: 4,,,,,,,,,,,,,,,,,,,,,,
Probe S/N: 1000F3C1,,,,,,,,,,,,,,,,,,,,,,
Probe FW version: v2.2.1,,,,,,,,,,,,,,,,,,,,,,
Probe HW revision: v2.11-A1,,,,,,,,,,,,,,,,,,,,,,
Framework: iOS,,,,,,,,,,,,,,,,,,,,,,
Sample Period: 5000,,,,,,,,,,,,,,,,,,,,,,
Created: 2025-05-23 09:11:59,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Timestamp,SessionID,SequenceNumber,T1,T2,T3,T4,T5,T6,T7,T8,VirtualCoreTemperature,VirtualSurfaceTemperature,VirtualAmbientTemperature,EstimatedCoreTemperature,PredictionSetPoint,VirtualCoreSensor,VirtualSurfaceSensor,VirtualAmbientSensor,PredictionState,PredictionMode,PredictionType,PredictionValueSeconds
1865,2182780059,373,95.75,95.5,95.45,95.75,99.9,114.45,152.9,231.4,95.45,114.45,231.4,95.3,0,T3,T6,T8,Cooking,None,None,131071
1870,2182780059,374,95.85,95.6,95.55,95.85,99.95,114.5,152.8,231.45,95.55,114.5,231.45,95.4,0,T3,T6,T8,Cooking,None,None,131071
1875,2182780059,375,95.9,95.7,95.65,95.95,100.05,114.55,152.75,230.35,95.65,114.55,230.35,95.5,0,T3,T6,T8,Cooking,None,None,131071
1880,2182780059,376,96,95.8,95.75,96.05,100.05,114.55,152.15,230,95.75,114.55,230,95.6,0,T3,T6,T8,Cooking,None,None,131071
1885,2182780059,377,96.1,95.9,95.85,96.15,100.1,114.6,152.1,229.1,95.85,114.6,229.1,95.7,0,T3,T6,T8,Cooking,None,None,131071
1890,2182780059,378,96.15,96,95.95,96.25,100.25,114.6,151.9,228.05,95.95,114.6,228.05,95.8,0,T3,T6,T8,Cooking,None,None,131071
1895,2182780059,379,96.25,96.05,96.05,96.3,100.45,114.85,152.15,226.85,96.05,114.85,226.85,95.9,0,T3,T6,T8,Cooking,None,None,131071
1900,2182780059,380,96.3,96.15,96.1,96.4,100.5,114.8,151.8,225.65,96.1,114.8,225.65,96,0,T3,T6,T8,Cooking,None,None,131071
1905,2182780059,381,96.35,96.2,96.2,96.5,100.45,114.65,151.1,224.3,96.2,114.65,224.3,96.1,0,T3,T6,T8,Cooking,None,None,131071
1910,2182780059,382,96.4,96.3,96.25,96.5,100.55,114.75,150.65,222.3,96.25,114.75,222.3,96.2,0,T3,T6,T8,Cooking,None,None,131071
1915,2182780059,383,96.5,96.35,96.35,96.6,100.55,114.65,150,220.5,96.35,114.65,220.5,96.2,0,T3,T6,T8,Cooking,None,None,131071
1920,2182780059,384,96.55,96.45,96.45,96.7,100.45,114.4,148.85,218.7,96.45,114.4,218.7,96.3,0,T3,T6,T8,Cooking,None,None,131071
1925,2182780059,385,96.6,96.5,96.5,96.75,100.5,114.35,148.05,216.05,96.5,114.35,216.05,96.4,0,T3,T6,T8,Cooking,None,None,131071
1930,2182780059,386,96.65,96.55,96.55,96.85,100.75,114.35,147.35,213.35,96.55,114.35,213.35,96.5,0,T3,T6,T8,Cooking,None,None,131071
1935,2182780059,387,96.7,96.6,96.6,96.9,100.6,114.05,145.25,210,96.6,114.05,210,96.5,0,T3,T6,T8,Cooking,None,None,131071
1940,2182780059,388,96.75,96.7,96.7,96.95,100.95,113.95,144.35,206.5,96.7,113.95,206.5,96.6,0,T3,T6,T8,Cooking,None,None,131071
1945,2182780059,389,96.8,96.75,96.7,97,100.75,113.5,142.55,203.45,96.7,113.5,203.45,96.6,0,T3,T6,T8,Cooking,None,None,131071
1950,2182780059,390,96.85,96.8,96.75,97.05,100.8,113.2,141.55,200.4,96.75,113.2,200.4,96.7,0,T3,T6,T8,Cooking,None,None,131071
1955,2182780059,391,96.9,96.85,96.85,97.1,100.75,112.95,140.8,198.45,96.85,112.95,198.45,96.8,0,T3,T6,T8,Cooking,None,None,131071
1960,2182780059,392,96.95,96.9,96.9,97.15,100.9,112.85,140.3,195.9,96.9,112.85,195.9,96.8,0,T3,T6,T8,Cooking,None,None,131071
1965,2182780059,393,97,96.95,96.95,97.2,100.7,112.5,139.15,193.9,96.95,112.5,193.9,96.9,0,T3,T6,T8,Cooking,None,None,131071
1970,2182780059,394,97.05,97,96.95,97.2,100.9,112.4,138.55,191.25,96.95,112.4,191.25,96.9,0,T3,T6,T8,Cooking,None,None,131071
1975,2182780059,395,97.1,97,97,97.25,100.85,112.2,137.9,188.9,97,112.2,188.9,96.9,0,T3,T6,T8,Cooking,None,None,131071
1980,2182780059,396,97.1,97.1,97.05,97.3,100.7,111.8,136.55,186.75,97.05,111.8,186.75,97,0,T3,T6,T8,Cooking,None,None,131071
1985,2182780059,397,97.15,97.1,97.1,97.3,100.8,111.7,134.55,182.4,97.1,111.7,182.4,97,0,T3,T6,T8,Cooking,None,None,131071
1990,2182780059,398,97.2,97.15,97.15,97.35,100.5,111,131.4,177.6,97.15,111,177.6,97.1,0,T3,T6,T8,Cooking,None,None,131071
1995,2182780059,399,78,74.15,74.75,72.45,91.05,106.35,125.65,171.15,74.75,106.35,171.15,85.9,0,T3,T6,T8,Cooking,None,None,131071
2000,2182780059,400,70.05,64.75,65.05,62.6,80.6,97.15,116.8,164,65.05,97.15,164,75.5,0,T3,T6,T8,Cooking,None,None,131071
2005,2182780059,401,65.55,59.5,59.15,56.8,72.1,87.85,108.1,157.55,56.8,87.85,157.55,66.1,0,T4,T6,T8,Cooking,None,None,131071
2010,2182780059,402,61.2,55.45,54.55,52.05,65.2,80,101,152.1,52.05,80,152.1,59.1,0,T4,T6,T8,Cooking,None,None,131071
2015,2182780059,403,56.55,51.2,50.05,47.6,59.8,73.5,95.15,147,47.6,73.5,147,53.3,0,T4,T6,T8,Cooking,None,None,131071
2020,2182780059,404,52.75,47.75,46.25,43.9,54.85,68.05,90.25,142.3,43.9,68.05,142.3,48.6,0,T4,T6,T8,Cooking,None,None,131071
2025,2182780059,405,49.55,45.05,43.5,41.2,50.75,63.7,85.95,138.1,41.2,63.7,138.1,44.9,0,T4,T6,T8,Cooking,None,None,131071
2030,2182780059,406,46.35,42.2,40.6,38.65,47.25,60,81.8,134.1,38.65,60,134.1,41.8,0,T4,T6,T8,Cooking,None,None,131071
2035,2182780059,407,44.05,40.4,38.75,36.9,44.35,56.6,78.05,130.25,36.9,56.6,130.25,39.3,0,T4,T6,T8,Cooking,None,None,131071
2040,2182780059,408,40.85,39.35,37.65,36.05,42.1,53.55,74.05,126.75,36.05,53.55,126.75,37.7,0,T4,T6,T8,Cooking,None,None,131071
2045,2182780059,409,39.6,37.8,37.1,38.4,43.45,53.15,70.75,123,37.1,53.15,123,37.4,0,T3,T6,T8,Cooking,None,None,131071
2050,2182780059,410,38.95,38.7,38,39.55,43.9,53.7,69.45,119.1,38,53.7,119.1,37.7,0,T3,T6,T8,Cooking,None,None,131071
2055,2182780059,411,38.3,40.45,41.65,43.45,45.35,53.35,67.3,113.55,38.3,53.35,113.55,38,0,T1,T6,T8,Cooking,None,None,131071
2060,2182780059,412,37.95,39.45,40.25,41.35,44.8,51.95,65.1,108.3,37.95,51.95,108.3,37.9,0,T1,T6,T8,Cooking,None,None,131071
2065,2182780059,413,37.35,38.35,38.75,39.65,43.9,50.3,63.1,103.85,37.35,50.3,103.85,37.6,0,T1,T6,T8,Cooking,None,None,131071
2070,2182780059,414,36.5,37.1,37.45,37.7,42.55,48.65,61.2,99.7,36.5,48.65,99.7,37.1,0,T1,T6,T8,Cooking,None,None,131071
2075,2182780059,415,34.9,34.45,35,35.05,40.7,46.65,58.75,95.75,34.45,46.65,95.75,35.7,0,T2,T6,T8,Cooking,None,None,131071
2080,2182780059,416,33.55,32.4,32.75,32.8,38.3,43.9,55.4,92.5,32.4,43.9,92.5,34.1,0,T2,T6,T8,Cooking,None,None,131071
2085,2182780059,417,32.5,31.25,31.35,31.35,36.2,41.4,52.4,89.2,31.25,41.4,89.2,32.6,0,T2,T6,T8,Cooking,None,None,131071
2090,2182780059,418,31.6,30.3,30.3,30.25,34.45,39.35,50.05,86.35,30.25,39.35,86.35,31.4,0,T4,T6,T8,Cooking,None,None,131071
2095,2182780059,419,30.8,29.55,29.45,29.35,33.05,37.75,48.25,83.5,29.35,37.75,83.5,30.4,0,T4,T6,T8,Cooking,None,None,131071
2100,2182780059,420,30.05,28.95,28.75,28.65,31.9,36.5,46.8,81.45,28.65,36.5,81.45,29.5,0,T4,T6,T8,Cooking,None,None,131071
2105,2182780059,421,29.35,28.4,28.15,28.05,30.9,35.45,45.55,79,28.05,35.45,79,28.8,0,T4,T6,T8,Cooking,None,None,131071
2110,2182780059,422,28.75,27.85,27.65,27.55,30.15,34.65,44.6,76.9,27.55,34.65,76.9,28.1,0,T4,T6,T8,Cooking,None,None,131071
2115,2182780059,423,28.2,27.45,27.2,27.15,29.55,34,43.75,75,27.15,34,75,27.6,0,T4,T6,T8,Cooking,None,None,131071
2120,2182780059,424,27.75,27.05,26.85,26.8,29.15,33.5,43.05,73.1,26.8,33.5,73.1,27.2,0,T4,T6,T8,Cooking,None,None,131071
2125,2182780059,425,27.3,26.7,26.5,26.45,28.65,33,42.45,71.55,26.45,33,71.55,26.8,0,T4,T6,T8,Cooking,None,None,131071
2130,2182780059,426,26.9,26.4,26.2,26.2,28.35,32.65,41.85,69.75,26.2,32.65,69.75,26.5,0,T3,T6,T8,Cooking,None,None,131071
2135,2182780059,427,26.5,26.1,25.95,25.95,28,32.35,41.3,68.35,25.95,32.35,68.35,26.2,0,T3,T6,T8,Cooking,None,None,131071
2140,2182780059,428,26.15,25.85,25.7,25.75,27.7,32.05,40.85,67,25.7,32.05,67,25.9,0,T3,T6,T8,Cooking,None,None,131071
2145,2182780059,429,25.8,25.6,25.5,25.55,27.55,31.75,40.45,65.35,25.5,31.75,65.35,25.7,0,T3,T6,T8,Cooking,None,None,131071
2150,2182780059,430,25.55,25.35,25.25,25.35,27.3,31.55,39.95,63.95,25.25,31.55,63.95,25.5,0,T3,T6,T8,Cooking,None,None,131071
2155,2182780059,431,25.3,25.15,25.1,25.25,27.1,31.35,39.55,62.6,25.1,31.35,62.6,25.3,0,T3,T6,T8,Cooking,None,None,131071
2160,2182780059,432,25.05,24.95,24.95,25.1,26.9,31.1,39.1,61.6,24.95,31.1,61.6,25.1,0,T2,T6,T8,Cooking,None,None,131071
2165,2182780059,433,24.8,24.75,24.75,24.95,26.8,30.95,38.8,60.5,24.75,30.95,60.5,24.9,0,T2,T6,T8,Cooking,None,None,131071
2170,2182780059,434,24.6,24.6,24.6,24.8,26.7,30.75,38.35,59.4,24.6,30.75,59.4,24.7,0,T2,T6,T8,Cooking,None,None,131071
2175,2182780059,435,24.45,24.45,24.5,24.7,26.5,30.55,38.05,58.2,24.45,30.55,58.2,24.6,0,T2,T6,T8,Cooking,None,None,131071
2180,2182780059,436,24.25,24.3,24.35,24.6,26.45,30.45,37.7,57.15,24.3,30.45,57.15,24.4,0,T2,T6,T8,Cooking,None,None,131071
2185,2182780059,437,24.1,24.15,24.25,24.45,26.3,30.25,37.4,56.3,24.15,30.25,56.3,24.3,0,T2,T6,T8,Cooking,None,None,131071
2190,2182780059,438,23.95,24.05,24.15,24.4,26.15,30.1,37.1,55.7,24.05,30.1,55.7,24.1,0,T2,T6,T8,Cooking,None,None,131071
2195,2182780059,439,23.8,23.95,24.05,24.3,26.1,29.95,36.7,54.6,23.95,29.95,54.6,24,0,T2,T6,T8,Cooking,None,None,131071
2200,2182780059,440,23.7,23.8,23.95,24.25,26,29.8,36.4,53.65,23.8,29.8,53.65,23.9,0,T2,T6,T8,Cooking,None,None,131071
2205,2182780059,441,23.55,23.75,23.9,24.2,25.9,29.65,36.1,52.35,23.75,29.65,52.35,23.8,0,T2,T6,T8,Cooking,None,None,131071
2210,2182780059,442,23.45,23.6,23.8,24.15,25.85,29.55,35.85,51.75,23.6,29.55,51.75,23.7,0,T2,T6,T8,Cooking,None,None,131071
2215,2182780059,443,23.35,23.55,23.75,24.1,25.75,29.4,35.55,51,23.55,29.4,51,23.6,0,T2,T6,T8,Cooking,None,None,131071
2220,2182780059,444,23.25,23.5,23.7,24.05,25.7,29.25,35.2,50.45,23.5,29.25,50.45,23.5,0,T2,T6,T8,Cooking,None,None,131071
2225,2182780059,445,23.15,23.4,23.65,24,25.7,29.2,34.95,49.8,23.4,29.2,49.8,23.5,0,T2,T6,T8,Cooking,None,None,131071
2230,2182780059,446,23.1,23.35,23.6,23.95,25.6,29.1,34.7,48.55,23.35,29.1,48.55,23.4,0,T2,T6,T8,Cooking,None,None,131071
2235,2182780059,447,23,23.25,23.55,23.9,25.55,28.95,34.4,47.9,23.25,28.95,47.9,23.3,0,T2,T6,T8,Cooking,None,None,131071
2240,2182780059,448,22.95,23.2,23.5,23.9,25.45,28.85,34.1,47.5,23.2,28.85,47.5,23.3,0,T2,T6,T8,Cooking,None,None,131071
2245,2182780059,449,22.9,23.15,23.45,23.85,25.45,28.7,33.9,46.6,23.15,28.7,46.6,23.2,0,T2,T6,T8,Cooking,None,None,131071
2250,2182780059,450,22.85,23.15,23.45,23.8,25.3,28.6,33.6,45.9,23.15,28.6,45.9,23.2,0,T2,T6,T8,Cooking,None,None,131071
2255,2182780059,451,22.8,23.1,23.4,23.8,25.3,28.45,33.4,45.35,23.1,28.45,45.35,23.1,0,T2,T6,T8,Cooking,None,None,131071
2260,2182780059,452,22.75,23.05,23.35,23.75,25.25,28.4,33.2,44.9,23.05,28.4,44.9,23.1,0,T2,T6,T8,Cooking,None,None,131071
2265,2182780059,453,22.7,23.05,23.35,23.7,25.15,28.25,32.9,43.95,23.05,28.25,43.95,23,0,T2,T6,T8,Cooking,None,None,131071
2270,2182780059,454,22.7,23,23.35,23.7,25.1,28.1,32.7,43.6,23,28.1,43.6,23,0,T2,T6,T8,Cooking,None,None,131071
2275,2182780059,455,22.6,23,23.3,23.7,25.05,28.05,32.55,43.45,23,28.05,43.45,23,0,T2,T6,T8,Cooking,None,None,131071
2280,2182780059,456,22.6,22.95,23.25,23.65,25.1,27.95,32.3,42.85,22.95,27.95,42.85,23,0,T2,T6,T8,Cooking,None,None,131071
2285,2182780059,457,22.55,22.95,23.25,23.65,24.95,27.9,32.1,42.2,22.95,27.9,42.2,22.9,0,T2,T6,T8,Cooking,None,None,131071
2290,2182780059,458,22.55,22.95,23.25,23.6,25,27.8,31.95,41.9,22.95,27.8,41.9,22.9,0,T2,T6,T8,Cooking,None,None,131071
2295,2182780059,459,22.5,22.9,23.25,23.6,24.95,27.7,31.75,41.1,22.9,27.7,41.1,22.9,0,T2,T6,T8,Cooking,None,None,131071
2300,2182780059,460,22.5,22.9,23.2,23.6,24.95,27.65,31.6,40.85,22.9,27.65,40.85,22.9,0,T2,T6,T8,Cooking,None,None,131071
2305,2182780059,461,22.5,22.85,23.2,23.6,24.85,27.5,31.4,40.5,22.85,27.5,40.5,22.9,0,T2,T6,T8,Cooking,None,None,131071
2310,2182780059,462,22.45,22.85,23.25,23.6,24.85,27.45,31.2,40.05,22.85,27.45,40.05,22.9,0,T2,T6,T8,Cooking,None,None,131071
2315,2182780059,463,22.45,22.85,23.2,23.6,24.75,27.3,31,39.55,22.85,27.3,39.55,22.8,0,T2,T6,T8,Cooking,None,None,131071
2320,2182780059,464,22.4,22.85,23.2,23.55,24.85,27.35,30.85,39.15,22.85,27.35,39.15,22.8,0,T2,T6,T8,Cooking,None,None,131071
2325,2182780059,465,22.4,22.8,23.2,23.55,24.75,27.2,30.65,39,22.8,27.2,39,22.8,0,T2,T6,T8,Cooking,None,None,131071
2330,2182780059,466,22.4,22.8,23.15,23.55,24.65,27.1,30.5,38.35,22.8,27.1,38.35,22.8,0,T2,T6,T8,Cooking,None,None,131071
2335,2182780059,467,22.35,22.8,23.15,23.55,24.7,27.1,30.4,37.8,22.8,27.1,37.8,22.8,0,T2,T6,T8,Cooking,None,None,131071
2340,2182780059,468,22.35,22.8,23.15,23.55,24.6,27,30.2,37.55,22.8,27,37.55,22.8,0,T2,T6,T8,Cooking,None,None,131071
2345,2182780059,469,22.35,22.75,23.15,23.5,24.6,26.9,30.1,37.2,22.75,26.9,37.2,22.8,0,T2,T6,T8,Cooking,None,None,131071
2350,2182780059,470,22.3,22.75,23.15,23.5,24.55,26.85,29.9,36.75,22.75,26.85,36.75,22.8,0,T2,T6,T8,Cooking,None,None,131071
2355,2182780059,471,22.3,22.75,23.1,23.45,24.5,26.75,29.75,36.65,22.75,26.75,36.65,22.7,0,T2,T6,T8,Cooking,None,None,131071
2360,2182780059,472,22.3,22.75,23.15,23.45,24.45,26.7,29.6,36.1,22.75,26.7,36.1,22.7,0,T2,T6,T8,Cooking,None,None,131071
2365,2182780059,473,22.3,22.7,23.05,23.45,24.4,26.6,29.45,36.2,22.7,26.6,36.2,22.7,0,T2,T6,T8,Cooking,None,None,131071
2370,2182780059,474,22.25,22.7,23.05,23.4,24.3,26.5,29.3,35.7,22.7,26.5,35.7,22.7,0,T2,T6,T8,Cooking,None,None,131071
2375,2182780059,475,22.25,22.7,23.05,23.4,24.3,26.45,29.15,35.55,22.7,26.45,35.55,22.7,0,T2,T6,T8,Cooking,None,None,131071
2380,2182780059,476,22.25,22.7,23.05,23.4,24.35,26.4,29.05,35.1,22.7,26.4,35.1,22.7,0,T2,T6,T8,Cooking,None,None,131071
2385,2182780059,477,22.25,22.7,23.05,23.4,24.3,26.35,28.95,34.7,22.7,26.35,34.7,22.7,0,T2,T6,T8,Cooking,None,None,131071
2390,2182780059,478,22.25,22.7,23.05,23.4,24.25,26.3,28.8,34.65,22.7,26.3,34.65,22.7,0,T2,T6,T8,Cooking,None,None,131071
2395,2182780059,479,22.25,22.7,23.05,23.4,24.3,26.25,28.75,33.95,22.7,26.25,33.95,22.7,0,T2,T6,T8,Cooking,None,None,131071
2400,2182780059,480,22.25,22.65,23.05,23.4,24.3,26.15,28.6,34.25,22.65,26.15,34.25,22.7,0,T2,T6,T8,Cooking,None,None,131071
